tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2007-506,Buenos Aires,20070219,Clay,104338,103035,6-1 6-2,3,F,64.0,1.0,1.0,46.0,35.0,27.0,7.0,8.0,3.0,3.0,1.0,1.0,53.0,37.0,17.0,8.0,7.0,1.0,5.0,66.0,564.0,98.0,428.0
2007-506,Buenos Aires,20070219,Clay,103632,103900,6-4 6-3,3,RR,101.0,5.0,3.0,75.0,49.0,37.0,9.0,10.0,7.0,9.0,4.0,3.0,63.0,29.0,18.0,16.0,9.0,6.0,10.0,50.0,720.0,10.0,1995.0
2007-506,Buenos Aires,20070219,Clay,103632,103084,4-6 6-2 6-2,3,RR,120.0,4.0,1.0,76.0,63.0,44.0,8.0,13.0,4.0,6.0,12.0,0.0,69.0,46.0,34.0,8.0,13.0,2.0,7.0,50.0,720.0,63.0,584.0
2007-506,Buenos Aires,20070219,Clay,103656,103581,6-3 6-3,3,RR,96.0,2.0,3.0,67.0,43.0,32.0,9.0,9.0,1.0,2.0,2.0,0.0,73.0,51.0,27.0,9.0,9.0,5.0,9.0,75.0,518.0,133.0,350.0
2007-506,Buenos Aires,20070219,Clay,103035,103656,1-6 6-4 6-2,3,QF,116.0,3.0,3.0,92.0,56.0,36.0,18.0,13.0,8.0,12.0,5.0,8.0,70.0,44.0,32.0,10.0,12.0,4.0,8.0,98.0,428.0,75.0,518.0
2007-506,Buenos Aires,20070219,Clay,104214,103181,6-4 6-4,3,R32,80.0,2.0,1.0,52.0,39.0,31.0,6.0,10.0,0.0,1.0,4.0,3.0,73.0,41.0,30.0,13.0,10.0,4.0,7.0,148.0,295.0,102.0,420.0
2007-506,Buenos Aires,20070219,Clay,103428,104214,3-6 7-5 6-3,3,RR,146.0,6.0,4.0,115.0,74.0,47.0,24.0,15.0,11.0,14.0,3.0,3.0,80.0,53.0,33.0,17.0,15.0,3.0,7.0,35.0,880.0,148.0,295.0
2007-506,Buenos Aires,20070219,Clay,104214,103252,6-3 2-6 6-1,3,RR,107.0,0.0,1.0,73.0,52.0,35.0,9.0,12.0,4.0,7.0,1.0,3.0,73.0,39.0,24.0,14.0,12.0,4.0,9.0,148.0,295.0,57.0,636.0
2007-506,Buenos Aires,20070219,Clay,103581,104160,6-3 6-1,3,R32,65.0,1.0,1.0,44.0,26.0,19.0,11.0,8.0,1.0,2.0,1.0,2.0,54.0,35.0,15.0,9.0,8.0,4.0,9.0,133.0,350.0,118.0,379.0
2007-506,Buenos Aires,20070219,Clay,103581,103181,7-6(8) 6-7(2) 6-3,3,RR,201.0,2.0,4.0,128.0,84.0,55.0,24.0,17.0,9.0,12.0,16.0,5.0,118.0,65.0,48.0,28.0,16.0,3.0,7.0,133.0,350.0,102.0,420.0
2007-506,Buenos Aires,20070219,Clay,102999,103675,6-4 4-6 7-5,3,R32,161.0,1.0,5.0,119.0,72.0,44.0,22.0,16.0,7.0,13.0,1.0,3.0,96.0,68.0,42.0,8.0,16.0,3.0,10.0,113.0,391.0,225.0,180.0
2007-506,Buenos Aires,20070219,Clay,103507,104160,6-3 6-3,3,RR,64.0,2.0,1.0,52.0,40.0,30.0,6.0,9.0,2.0,3.0,1.0,2.0,63.0,36.0,23.0,11.0,9.0,5.0,9.0,27.0,1085.0,118.0,379.0
2007-506,Buenos Aires,20070219,Clay,103534,103507,1-6 7-6(2) 6-0,3,RR,128.0,1.0,4.0,101.0,67.0,36.0,20.0,13.0,13.0,18.0,1.0,3.0,80.0,55.0,28.0,13.0,12.0,4.0,9.0,97.0,430.0,27.0,1085.0
2007-506,Buenos Aires,20070219,Clay,103506,102999,6-2 6-4,3,RR,79.0,4.0,3.0,51.0,34.0,23.0,9.0,9.0,1.0,3.0,0.0,4.0,55.0,33.0,19.0,8.0,9.0,4.0,9.0,62.0,584.0,113.0,391.0
2007-506,Buenos Aires,20070219,Clay,103084,103700,7-6(4) 6-3,3,R32,82.0,5.0,2.0,55.0,30.0,25.0,18.0,10.0,0.0,1.0,6.0,3.0,63.0,36.0,25.0,16.0,11.0,3.0,6.0,63.0,584.0,154.0,281.0
2007-506,Buenos Aires,20070219,Clay,103084,103900,6-4 6-4,3,RR,125.0,4.0,2.0,67.0,36.0,27.0,15.0,10.0,4.0,6.0,1.0,2.0,84.0,49.0,29.0,14.0,10.0,5.0,9.0,63.0,584.0,10.0,1995.0
2007-506,Buenos Aires,20070219,Clay,103035,104122,6-1 6-3,3,R32,78.0,1.0,0.0,45.0,30.0,23.0,10.0,8.0,0.0,0.0,0.0,1.0,53.0,34.0,20.0,6.0,8.0,7.0,11.0,98.0,428.0,115.0,382.0
2007-506,Buenos Aires,20070219,Clay,104122,103035,6-1 6-4,3,RR,98.0,5.0,1.0,43.0,23.0,20.0,11.0,9.0,1.0,3.0,0.0,1.0,65.0,46.0,24.0,6.0,8.0,4.0,9.0,115.0,382.0,98.0,428.0
2007-506,Buenos Aires,20070219,Clay,103534,103976,6-3 5-7 6-3,3,R32,182.0,0.0,5.0,99.0,59.0,30.0,22.0,15.0,5.0,11.0,1.0,1.0,120.0,87.0,42.0,16.0,15.0,14.0,22.0,97.0,430.0,206.0,194.0
2007-506,Buenos Aires,20070219,Clay,103701,104076,3-Jun,5,RR,52.0,0.0,2.0,30.0,17.0,14.0,6.0,4.0,1.0,1.0,1.0,3.0,45.0,15.0,8.0,15.0,5.0,4.0,6.0,117.0,380.0,41.0,815.0
2007-506,Buenos Aires,20070219,Clay,103701,103373,5-7 6-4 7-6(4),3,RR,190.0,5.0,5.0,118.0,78.0,52.0,19.0,17.0,5.0,10.0,6.0,2.0,127.0,90.0,57.0,15.0,17.0,10.0,15.0,117.0,380.0,78.0,513.0
2007-506,Buenos Aires,20070219,Clay,103701,103534,6-4 7-5,3,QF,97.0,2.0,5.0,68.0,47.0,36.0,7.0,11.0,4.0,6.0,4.0,0.0,69.0,54.0,33.0,5.0,11.0,4.0,8.0,117.0,380.0,97.0,430.0
2007-506,Buenos Aires,20070219,Clay,103035,103701,6-1 6-4,3,SF,70.0,5.0,1.0,64.0,38.0,26.0,17.0,9.0,7.0,7.0,1.0,1.0,55.0,41.0,24.0,7.0,8.0,5.0,8.0,98.0,428.0,117.0,380.0
2007-506,Buenos Aires,20070219,Clay,103428,103252,6-1 6-3,3,RR,78.0,0.0,3.0,41.0,19.0,15.0,14.0,8.0,0.0,1.0,1.0,4.0,64.0,39.0,24.0,7.0,8.0,7.0,12.0,35.0,880.0,57.0,636.0
2007-506,Buenos Aires,20070219,Clay,102839,103534,6-3 2-6 6-3,3,RR,130.0,1.0,7.0,77.0,40.0,32.0,16.0,13.0,2.0,5.0,4.0,2.0,75.0,47.0,29.0,17.0,13.0,2.0,6.0,61.0,587.0,97.0,430.0
2007-506,Buenos Aires,20070219,Clay,103373,104076,7-6(4) 6-1,3,RR,102.0,5.0,0.0,73.0,55.0,38.0,10.0,10.0,4.0,4.0,2.0,0.0,71.0,39.0,26.0,15.0,9.0,8.0,10.0,78.0,513.0,41.0,815.0
2007-402,Memphis,20070219,Hard,104053,102563,6-2 7-5,3,R32,78.0,9.0,3.0,57.0,34.0,27.0,16.0,10.0,1.0,1.0,11.0,2.0,69.0,38.0,28.0,10.0,10.0,0.0,3.0,4.0,2715.0,88.0,454.0
2007-402,Memphis,20070219,Hard,103794,103470,2-6 6-3 6-4,3,R32,96.0,10.0,4.0,89.0,48.0,37.0,21.0,14.0,9.0,11.0,20.0,3.0,84.0,53.0,41.0,14.0,13.0,8.0,10.0,45.0,781.0,84.0,478.0
2007-402,Memphis,20070219,Hard,104229,104589,7-6(4) 6-3,3,R32,76.0,7.0,3.0,63.0,38.0,33.0,18.0,11.0,1.0,1.0,11.0,2.0,62.0,36.0,30.0,13.0,10.0,2.0,3.0,90.0,452.0,109.0,397.0
2007-402,Memphis,20070219,Hard,103781,104070,1-6 6-3 7-6(3),3,R32,85.0,4.0,2.0,80.0,56.0,41.0,14.0,14.0,3.0,6.0,9.0,6.0,75.0,43.0,35.0,18.0,14.0,0.0,2.0,31.0,955.0,203.0,195.0
2007-402,Memphis,20070219,Hard,104918,104433,6-3 4-6 6-4,3,R32,107.0,11.0,2.0,87.0,48.0,37.0,16.0,15.0,2.0,6.0,8.0,1.0,82.0,53.0,38.0,13.0,14.0,9.0,14.0,13.0,1650.0,95.0,440.0
2007-402,Memphis,20070219,Hard,103709,103857,6-3 6-1,3,R32,45.0,6.0,1.0,38.0,27.0,23.0,7.0,8.0,0.0,1.0,1.0,1.0,55.0,27.0,14.0,12.0,8.0,5.0,10.0,86.0,470.0,85.0,471.0
2007-402,Memphis,20070219,Hard,102905,103752,6-3 7-6(3),3,R32,87.0,7.0,1.0,74.0,56.0,35.0,12.0,11.0,4.0,6.0,5.0,2.0,71.0,41.0,22.0,18.0,10.0,6.0,9.0,73.0,524.0,82.0,483.0
2007-402,Memphis,20070219,Hard,105095,104068,7-6(4) 4-6 6-3,3,R32,111.0,6.0,3.0,104.0,66.0,47.0,23.0,16.0,4.0,6.0,11.0,2.0,95.0,62.0,49.0,14.0,15.0,5.0,7.0,106.0,411.0,46.0,765.0
2007-402,Memphis,20070219,Hard,104559,103598,4-6 2-2,3,R32,57.0,1.0,1.0,41.0,21.0,16.0,9.0,7.0,2.0,4.0,8.0,1.0,39.0,26.0,21.0,6.0,7.0,0.0,1.0,99.0,425.0,28.0,990.0
2007-402,Memphis,20070219,Hard,104864,103240,6-2 2-6 6-4,3,R32,93.0,11.0,3.0,83.0,47.0,35.0,17.0,13.0,7.0,10.0,10.0,6.0,83.0,45.0,35.0,15.0,13.0,2.0,6.0,174.0,237.0,125.0,359.0
2007-402,Memphis,20070219,Hard,105223,103852,6-1 6-2,3,R32,50.0,1.0,3.0,42.0,24.0,21.0,12.0,8.0,1.0,1.0,1.0,2.0,38.0,25.0,13.0,5.0,7.0,3.0,7.0,69.0,535.0,93.0,446.0
2007-402,Memphis,20070219,Hard,103888,103451,6-3 6-2,3,R32,64.0,8.0,2.0,46.0,25.0,22.0,13.0,9.0,1.0,2.0,3.0,4.0,53.0,31.0,20.0,6.0,8.0,4.0,8.0,25.0,1104.0,103.0,419.0
2007-402,Memphis,20070219,Hard,103898,102703,7-5 6-3,3,R32,74.0,4.0,3.0,66.0,49.0,40.0,8.0,11.0,3.0,3.0,5.0,1.0,58.0,38.0,29.0,9.0,10.0,3.0,5.0,36.0,852.0,48.0,730.0
2007-402,Memphis,20070219,Hard,105023,103333,6-3 6-2,3,R32,53.0,17.0,1.0,52.0,29.0,26.0,14.0,9.0,0.0,0.0,5.0,2.0,45.0,24.0,19.0,9.0,8.0,1.0,4.0,92.0,447.0,70.0,531.0
2007-402,Memphis,20070219,Hard,104025,102834,7-5 7-6(0),3,R32,107.0,19.0,1.0,91.0,58.0,40.0,19.0,12.0,6.0,8.0,3.0,1.0,90.0,55.0,37.0,17.0,12.0,9.0,12.0,89.0,453.0,74.0,521.0
2007-402,Memphis,20070219,Hard,103163,102434,6-4 6-1,3,R32,56.0,6.0,1.0,38.0,20.0,20.0,12.0,8.0,0.0,0.0,6.0,3.0,61.0,40.0,26.0,6.0,9.0,7.0,11.0,9.0,2020.0,68.0,539.0
2007-402,Memphis,20070219,Hard,104053,103794,7-6(4) 6-4,3,R16,86.0,14.0,0.0,55.0,33.0,31.0,18.0,11.0,0.0,0.0,12.0,2.0,69.0,31.0,24.0,24.0,11.0,4.0,5.0,4.0,2715.0,45.0,781.0
2007-402,Memphis,20070219,Hard,104229,103781,7-6(2) 1-1,3,R16,55.0,5.0,3.0,41.0,22.0,20.0,13.0,7.0,0.0,0.0,6.0,3.0,53.0,35.0,27.0,8.0,7.0,2.0,2.0,90.0,452.0,31.0,955.0
2007-402,Memphis,20070219,Hard,104918,103709,6-3 7-6(4),3,R16,94.0,11.0,2.0,71.0,29.0,26.0,26.0,11.0,1.0,1.0,3.0,0.0,86.0,58.0,37.0,15.0,10.0,10.0,11.0,13.0,1650.0,86.0,470.0
2007-402,Memphis,20070219,Hard,102905,105095,7-6(4) 6-2,3,R16,69.0,5.0,1.0,60.0,39.0,31.0,13.0,10.0,0.0,1.0,3.0,2.0,61.0,31.0,26.0,11.0,10.0,1.0,4.0,73.0,524.0,106.0,411.0
2007-402,Memphis,20070219,Hard,104559,104864,5-7 6-3 6-4,3,R16,111.0,13.0,0.0,92.0,53.0,45.0,23.0,16.0,3.0,4.0,11.0,6.0,96.0,56.0,43.0,21.0,15.0,3.0,5.0,99.0,425.0,174.0,237.0
2007-402,Memphis,20070219,Hard,103888,105223,6-1 7-6(9),3,R16,77.0,22.0,1.0,61.0,32.0,31.0,19.0,10.0,0.0,0.0,9.0,2.0,66.0,36.0,25.0,18.0,9.0,3.0,5.0,25.0,1104.0,69.0,535.0
2007-402,Memphis,20070219,Hard,105023,103898,6-3 6-4,3,R16,83.0,22.0,2.0,74.0,39.0,35.0,15.0,10.0,9.0,9.0,4.0,4.0,63.0,41.0,22.0,15.0,9.0,2.0,4.0,92.0,447.0,36.0,852.0
2007-402,Memphis,20070219,Hard,103163,104025,7-6(2) 7-6(5),3,R16,87.0,7.0,1.0,76.0,52.0,47.0,14.0,12.0,0.0,0.0,11.0,0.0,72.0,43.0,37.0,16.0,12.0,0.0,0.0,9.0,2020.0,89.0,453.0
2007-402,Memphis,20070219,Hard,104053,104229,6-4 7-6(7),3,QF,94.0,18.0,3.0,79.0,54.0,42.0,13.0,11.0,5.0,6.0,6.0,7.0,84.0,47.0,38.0,17.0,11.0,10.0,12.0,4.0,2715.0,90.0,452.0
2007-402,Memphis,20070219,Hard,104918,102905,6-3 6-2,3,QF,62.0,1.0,0.0,54.0,26.0,21.0,16.0,9.0,2.0,2.0,1.0,0.0,41.0,24.0,16.0,7.0,8.0,2.0,5.0,13.0,1650.0,73.0,524.0
2007-402,Memphis,20070219,Hard,103888,104559,6-2 4-1,3,QF,50.0,11.0,1.0,31.0,19.0,19.0,9.0,7.0,0.0,0.0,2.0,3.0,50.0,28.0,21.0,4.0,6.0,3.0,6.0,25.0,1104.0,99.0,425.0
2007-402,Memphis,20070219,Hard,103163,105023,6-2 6-2,3,QF,44.0,7.0,0.0,38.0,27.0,23.0,9.0,8.0,0.0,0.0,1.0,4.0,42.0,19.0,12.0,10.0,8.0,3.0,7.0,9.0,2020.0,92.0,447.0
2007-402,Memphis,20070219,Hard,104053,104918,6-3 7-6(4),3,SF,92.0,15.0,1.0,75.0,52.0,37.0,15.0,11.0,2.0,3.0,8.0,3.0,66.0,29.0,23.0,18.0,10.0,4.0,6.0,4.0,2715.0,13.0,1650.0
2007-402,Memphis,20070219,Hard,103163,103888,6-3 6-4,3,SF,71.0,13.0,2.0,51.0,34.0,29.0,11.0,10.0,0.0,0.0,16.0,2.0,65.0,35.0,30.0,10.0,9.0,5.0,7.0,9.0,2020.0,25.0,1104.0
2007-402,Memphis,20070219,Hard,103163,104053,6-3 6-2,3,F,62.0,8.0,2.0,43.0,25.0,24.0,12.0,9.0,0.0,0.0,7.0,2.0,53.0,27.0,20.0,10.0,8.0,5.0,8.0,9.0,2020.0,4.0,2715.0
2007-407,Rotterdam,20070219,Hard,103786,103582,6-3 6-4,3,R32,75.0,9.0,0.0,62.0,41.0,29.0,14.0,10.0,1.0,1.0,2.0,1.0,49.0,33.0,22.0,8.0,9.0,2.0,4.0,3.0,2825.0,123.0,365.0
2007-407,Rotterdam,20070219,Hard,102967,103096,6-4 6-3,3,R32,82.0,6.0,0.0,48.0,20.0,17.0,18.0,9.0,1.0,2.0,4.0,3.0,68.0,39.0,22.0,14.0,10.0,1.0,5.0,44.0,784.0,55.0,690.0
2007-407,Rotterdam,20070219,Hard,104259,104468,6-3 3-1,3,R32,56.0,7.0,1.0,42.0,20.0,18.0,12.0,6.0,0.0,0.0,2.0,1.0,41.0,25.0,16.0,6.0,7.0,1.0,4.0,58.0,615.0,42.0,810.0
2007-407,Rotterdam,20070219,Hard,103285,103401,6-2 7-5,3,R32,107.0,4.0,1.0,69.0,55.0,38.0,8.0,10.0,5.0,6.0,1.0,2.0,56.0,44.0,26.0,4.0,10.0,1.0,5.0,19.0,1315.0,83.0,481.0
2007-407,Rotterdam,20070219,Hard,103344,105217,7-5 6-3,3,R32,72.0,14.0,1.0,55.0,38.0,32.0,12.0,11.0,0.0,0.0,7.0,0.0,53.0,32.0,25.0,11.0,10.0,3.0,5.0,8.0,2260.0,433.0,70.0
2007-407,Rotterdam,20070219,Hard,103694,104386,4-6 6-2 6-4,3,R32,114.0,4.0,2.0,80.0,47.0,37.0,20.0,14.0,7.0,9.0,9.0,0.0,64.0,37.0,30.0,13.0,14.0,1.0,5.0,34.0,895.0,91.0,449.0
2007-407,Rotterdam,20070219,Hard,104252,103103,7-6(5) 2-6 7-5,3,R32,125.0,7.0,2.0,104.0,56.0,37.0,28.0,16.0,4.0,9.0,3.0,3.0,103.0,53.0,42.0,22.0,16.0,6.0,10.0,49.0,720.0,23.0,1108.0
2007-407,Rotterdam,20070219,Hard,102615,104792,6-7(3) 6-4 6-3,3,R32,102.0,6.0,1.0,83.0,53.0,46.0,19.0,16.0,0.0,1.0,19.0,2.0,100.0,62.0,44.0,22.0,15.0,7.0,10.0,278.0,137.0,51.0,715.0
2007-407,Rotterdam,20070219,Hard,103970,103294,6-3 6-0,3,R32,63.0,6.0,4.0,46.0,35.0,27.0,5.0,7.0,3.0,3.0,0.0,2.0,48.0,28.0,14.0,8.0,8.0,2.0,7.0,15.0,1610.0,76.0,514.0
2007-407,Rotterdam,20070219,Hard,104019,103813,6-1 6-4,3,R32,69.0,3.0,1.0,59.0,38.0,31.0,10.0,9.0,4.0,4.0,2.0,1.0,39.0,20.0,14.0,9.0,8.0,1.0,4.0,43.0,805.0,18.0,1335.0
2007-407,Rotterdam,20070219,Hard,104898,104056,6-3 7-6(2),3,R32,79.0,6.0,0.0,62.0,38.0,30.0,16.0,11.0,2.0,3.0,6.0,0.0,60.0,37.0,25.0,12.0,10.0,1.0,3.0,164.0,263.0,158.0,271.0
2007-407,Rotterdam,20070219,Hard,104022,104607,6-4 6-7(5) 6-1,3,R32,136.0,8.0,1.0,99.0,56.0,47.0,26.0,15.0,8.0,8.0,13.0,3.0,106.0,58.0,42.0,23.0,14.0,4.0,7.0,22.0,1215.0,12.0,1785.0
2007-407,Rotterdam,20070219,Hard,104925,103722,7-6(6) 6-4,3,R32,88.0,5.0,0.0,67.0,49.0,38.0,11.0,11.0,0.0,0.0,5.0,0.0,71.0,52.0,37.0,11.0,11.0,2.0,3.0,14.0,1625.0,67.0,540.0
2007-407,Rotterdam,20070219,Hard,102318,103110,6-1 6-1,3,R32,50.0,4.0,1.0,38.0,26.0,23.0,6.0,7.0,1.0,1.0,3.0,1.0,39.0,20.0,12.0,5.0,7.0,5.0,10.0,120.0,374.0,71.0,530.0
2007-407,Rotterdam,20070219,Hard,103573,103280,6-3 7-6(0),3,R32,78.0,7.0,2.0,59.0,40.0,34.0,11.0,11.0,0.0,1.0,8.0,3.0,68.0,43.0,30.0,10.0,10.0,3.0,5.0,135.0,342.0,1533.0,2.0
2007-407,Rotterdam,20070219,Hard,103990,104620,6-2 6-2,3,R32,79.0,8.0,1.0,42.0,25.0,22.0,10.0,8.0,0.0,0.0,4.0,2.0,68.0,41.0,25.0,10.0,8.0,5.0,9.0,7.0,2555.0,114.0,388.0
2007-407,Rotterdam,20070219,Hard,103786,102967,6-3 6-3,3,R16,71.0,7.0,1.0,49.0,34.0,29.0,8.0,9.0,0.0,0.0,3.0,0.0,57.0,32.0,20.0,12.0,9.0,3.0,6.0,3.0,2825.0,44.0,784.0
2007-407,Rotterdam,20070219,Hard,104259,103285,7-6(12) 7-6(6),3,R16,132.0,10.0,1.0,95.0,54.0,42.0,24.0,12.0,1.0,3.0,13.0,2.0,107.0,71.0,56.0,13.0,12.0,10.0,12.0,58.0,615.0,19.0,1315.0
2007-407,Rotterdam,20070219,Hard,103344,103694,6-3 7-6(4),3,R16,104.0,26.0,0.0,70.0,45.0,42.0,10.0,11.0,1.0,1.0,1.0,2.0,73.0,48.0,34.0,13.0,10.0,1.0,2.0,8.0,2260.0,34.0,895.0
2007-407,Rotterdam,20070219,Hard,104252,102615,7-5 6-2,3,R16,68.0,11.0,4.0,67.0,44.0,33.0,11.0,10.0,5.0,6.0,2.0,1.0,61.0,42.0,27.0,6.0,10.0,6.0,10.0,49.0,720.0,278.0,137.0
2007-407,Rotterdam,20070219,Hard,103970,104019,6-4 6-2,3,R16,79.0,0.0,3.0,52.0,35.0,29.0,8.0,9.0,0.0,1.0,4.0,0.0,62.0,38.0,23.0,9.0,9.0,5.0,9.0,15.0,1610.0,43.0,805.0
2007-407,Rotterdam,20070219,Hard,104022,104898,6-2 6-4,3,R16,96.0,5.0,0.0,60.0,43.0,33.0,8.0,9.0,4.0,4.0,5.0,0.0,90.0,49.0,29.0,20.0,9.0,17.0,20.0,22.0,1215.0,164.0,263.0
2007-407,Rotterdam,20070219,Hard,104925,102318,6-7(8) 6-1 6-3,3,R16,129.0,9.0,2.0,80.0,61.0,48.0,12.0,14.0,1.0,2.0,2.0,1.0,116.0,76.0,54.0,12.0,14.0,11.0,16.0,14.0,1625.0,120.0,374.0
2007-407,Rotterdam,20070219,Hard,103990,103573,6-0 6-4,3,R16,78.0,3.0,3.0,58.0,36.0,25.0,11.0,8.0,9.0,10.0,0.0,0.0,52.0,28.0,19.0,5.0,8.0,3.0,8.0,7.0,2555.0,135.0,342.0
2007-407,Rotterdam,20070219,Hard,103786,104259,6-7(6) 6-4 6-4,3,QF,125.0,10.0,2.0,87.0,53.0,45.0,23.0,16.0,0.0,1.0,8.0,4.0,91.0,51.0,38.0,24.0,16.0,2.0,5.0,3.0,2825.0,58.0,615.0
2007-407,Rotterdam,20070219,Hard,103344,104252,6-4 6-2,3,QF,56.0,13.0,1.0,44.0,28.0,28.0,8.0,9.0,0.0,0.0,5.0,0.0,47.0,33.0,22.0,6.0,9.0,1.0,4.0,8.0,2260.0,49.0,720.0
2007-407,Rotterdam,20070219,Hard,104022,103970,6-2 7-5,3,QF,81.0,6.0,0.0,56.0,34.0,28.0,10.0,10.0,3.0,5.0,1.0,1.0,68.0,48.0,25.0,12.0,10.0,4.0,9.0,22.0,1215.0,15.0,1610.0
2007-407,Rotterdam,20070219,Hard,104925,103990,4-6 6-4 7-5,3,QF,146.0,4.0,2.0,93.0,65.0,49.0,11.0,16.0,2.0,5.0,6.0,0.0,94.0,54.0,38.0,20.0,16.0,6.0,10.0,14.0,1625.0,7.0,2555.0
2007-407,Rotterdam,20070219,Hard,103344,103786,4-6 7-6(4) 7-6(4),3,SF,170.0,24.0,1.0,114.0,74.0,61.0,18.0,17.0,3.0,5.0,5.0,3.0,119.0,80.0,59.0,19.0,17.0,5.0,6.0,8.0,2260.0,3.0,2825.0
2007-407,Rotterdam,20070219,Hard,104022,104925,3-6 7-6(7) 7-5,3,SF,,,,,,,,,,,,,,,,,,,,22.0,1215.0,14.0,1625.0
2007-407,Rotterdam,20070219,Hard,104022,103344,6-2 6-4,3,F,65.0,14.0,0.0,47.0,29.0,28.0,9.0,9.0,0.0,0.0,14.0,1.0,47.0,31.0,21.0,7.0,9.0,0.0,3.0,22.0,1215.0,8.0,2260.0
2007-807,Acapulco,20070226,Clay,103507,103808,7-6(3) 4-6 6-3,3,R32,168.0,1.0,1.0,122.0,96.0,62.0,12.0,16.0,14.0,17.0,5.0,2.0,118.0,79.0,50.0,20.0,15.0,10.0,13.0,25.0,1100.0,94.0,453.0
2007-807,Acapulco,20070226,Clay,104160,103035,6-3 6-2,3,R32,61.0,3.0,2.0,50.0,33.0,25.0,10.0,9.0,1.0,2.0,0.0,2.0,63.0,32.0,21.0,10.0,8.0,9.0,13.0,118.0,379.0,68.0,543.0
2007-807,Acapulco,20070226,Clay,103700,103240,6-4 6-2,3,R32,61.0,7.0,1.0,62.0,43.0,31.0,8.0,9.0,3.0,4.0,4.0,4.0,49.0,31.0,22.0,6.0,9.0,3.0,7.0,153.0,281.0,124.0,363.0
2007-807,Acapulco,20070226,Clay,103292,103632,1-1 RET,3,R32,15.0,2.0,0.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,6.0,4.0,0.0,1.0,0.0,0.0,36.0,845.0,46.0,755.0
2007-807,Acapulco,20070226,Clay,104597,103151,6-3 6-4,3,R32,81.0,14.0,0.0,67.0,42.0,34.0,9.0,10.0,5.0,6.0,2.0,4.0,56.0,27.0,20.0,13.0,9.0,1.0,4.0,28.0,990.0,158.0,270.0
2007-807,Acapulco,20070226,Clay,103105,104136,6-4 6-3,3,R32,76.0,1.0,6.0,68.0,39.0,26.0,16.0,10.0,3.0,6.0,0.0,5.0,59.0,45.0,25.0,5.0,9.0,5.0,10.0,59.0,625.0,234.0,168.0
2007-807,Acapulco,20070226,Clay,103701,103204,6-4 7-6(4),3,R32,116.0,1.0,1.0,68.0,52.0,41.0,8.0,11.0,4.0,5.0,4.0,6.0,86.0,43.0,27.0,23.0,11.0,3.0,5.0,93.0,454.0,224.0,183.0
2007-807,Acapulco,20070226,Clay,102845,104179,6-3 6-4,3,R32,69.0,8.0,1.0,52.0,32.0,26.0,13.0,10.0,2.0,3.0,1.0,2.0,56.0,37.0,23.0,10.0,9.0,2.0,5.0,47.0,735.0,216.0,187.0
2007-807,Acapulco,20070226,Clay,103454,104338,7-6(4) 7-5,3,R32,123.0,8.0,4.0,74.0,47.0,35.0,19.0,12.0,0.0,1.0,3.0,3.0,87.0,58.0,40.0,13.0,12.0,5.0,7.0,53.0,690.0,58.0,664.0
2007-807,Acapulco,20070226,Clay,102999,104225,6-3 6-2,3,R32,61.0,10.0,2.0,60.0,32.0,28.0,14.0,9.0,1.0,1.0,8.0,1.0,38.0,21.0,16.0,6.0,8.0,1.0,4.0,109.0,396.0,74.0,513.0
2007-807,Acapulco,20070226,Clay,103534,104926,7-6(2) 6-7(5) 6-4,3,R32,183.0,2.0,4.0,127.0,100.0,68.0,15.0,17.0,6.0,8.0,8.0,7.0,127.0,61.0,44.0,34.0,17.0,9.0,12.0,90.0,469.0,197.0,201.0
2007-807,Acapulco,20070226,Clay,103428,103373,6-3 6-2,3,R32,74.0,3.0,1.0,52.0,33.0,27.0,10.0,9.0,1.0,2.0,2.0,2.0,60.0,37.0,22.0,8.0,8.0,4.0,8.0,35.0,880.0,72.0,524.0
2007-807,Acapulco,20070226,Clay,104076,103656,6-0 7-5,3,R32,73.0,10.0,0.0,44.0,33.0,27.0,9.0,9.0,0.0,0.0,3.0,3.0,65.0,38.0,21.0,15.0,9.0,7.0,11.0,38.0,815.0,66.0,553.0
2007-807,Acapulco,20070226,Clay,103181,103506,2-6 6-1 6-3,3,R32,111.0,5.0,3.0,75.0,54.0,34.0,10.0,12.0,1.0,5.0,1.0,1.0,75.0,55.0,32.0,8.0,12.0,6.0,12.0,116.0,386.0,62.0,599.0
2007-807,Acapulco,20070226,Clay,103169,102950,6-2 7-5,3,R32,95.0,0.0,1.0,55.0,45.0,37.0,5.0,10.0,1.0,1.0,1.0,1.0,73.0,46.0,29.0,13.0,10.0,6.0,9.0,105.0,411.0,115.0,387.0
2007-807,Acapulco,20070226,Clay,102860,103252,6-3 6-2,3,R32,69.0,11.0,1.0,56.0,31.0,26.0,14.0,9.0,1.0,1.0,0.0,2.0,46.0,24.0,14.0,12.0,8.0,2.0,5.0,29.0,988.0,73.0,521.0
